"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1110028F11Rik",0.988112268556445,1.47583097264444,2.39564156608381,0.616048324398129,0.537862626291146,NA
"1110032A03Rik",103.226692355608,-0.22636022505047,0.255038085800014,-0.887554595386854,0.374780386445772,0.744033365293984
"1110032F04Rik",81.6040545791514,-0.58177538254118,0.324540150903665,-1.79261450677599,0.0730345851779788,0.385139602746898
"1110034G24Rik",48.0279741926109,0.0161178414643109,0.34910970991916,0.0461684135569966,0.963176017947753,0.988352338881761
"1110035M17Rik",3.20864873869919,0.90030883694581,1.41230687194456,0.637473947645814,0.523816174437543,NA
"1110037F02Rik",542.868504040826,0.0832423272789944,0.169070067064414,0.49235402058059,0.622469097502995,0.871093849015191
"1110038B12Rik",31.2325142164997,0.261250921682456,0.419341403644105,0.6230029265228,0.533282598702108,NA
"1110038F14Rik",53.9364375358512,0.288227811904186,0.320412256377005,0.899553016988995,0.368358169710348,0.7383258071075
"1110046J04Rik",6.66699171029561,-0.283375779629347,0.857165223902535,-0.33059644946768,0.740949328470789,NA
"1110051M20Rik",472.197393233424,-0.163197074359285,0.182865568992341,-0.892442876253652,0.372155598143149,0.741961245505976
"1110054M08Rik",11.7281816921848,0.748081065663645,0.668070383717688,1.11976385107915,0.262814407491784,NA
"1110057K04Rik",208.905510158705,-0.0975891869235541,0.197266804084539,-0.494706584701052,0.620807252817806,0.870571759662502
"1110058L19Rik",86.5489382425514,-0.109560187798616,0.287988178918101,-0.380432933775985,0.703624071494412,0.904963325097329
"1110059E24Rik",114.712877443266,-0.407237247655976,0.277191774749404,-1.4691534336621,0.141791177424603,0.509458422546248
"1110059G10Rik",82.1099466346379,-0.201764434316107,0.277650772275386,-0.726684217957041,0.467419423558574,0.796431325879192
"1110059M19Rik",10.2550848938609,-5.72271841419159,3.34939155683039,-1.70858447484926,0.0875279464707664,NA
"1110065P20Rik",141.731492813666,-0.0922359995212449,0.248892007761049,-0.370586425618764,0.710945594066609,0.908681622963065
"1190002F15Rik",1.73034680976747,-2.22864669354084,2.00376437288851,-1.11222992268704,0.266039305442845,NA
"1190002N15Rik",330.218123244311,-0.608820162516552,0.186863519703469,-3.25810069018651,0.00112160601794914,0.0427222566620265
"1190003J15Rik",2.09708626837402,1.16390161470604,1.60299605293253,0.726078902425738,0.467790401801347,NA
"1190005I06Rik",24.0741913910754,-0.21334413387977,0.500693312956902,-0.426097430021267,0.670036852796407,NA
"1190007I07Rik",9.50684034883768,-0.0349730370408364,0.728196182121832,-0.0480269436993357,0.961694769412047,NA
"1200011I18Rik",460.147862041697,-0.0690424285440283,0.154095835873962,-0.448048632543838,0.654118098798612,0.883323003988692
"1200014J11Rik",151.247136208768,-0.10224079238548,0.244949197186458,-0.417395907232361,0.676388848013456,0.89218386490686
"1300002E11Rik",21.7295101286968,0.462948281266046,0.53964219067351,0.857880071771733,0.390958689322631,NA
"1300002K09Rik",0.617677845531243,1.47608805912322,3.05082873975313,0.483831832278682,0.628505221843623,NA
"1300017J02Rik",1.11072226581502,3.75991699498815,2.4938249197259,1.50769084278836,0.131633670279652,NA
"1300018J18Rik",136.281828059882,0.12329858572739,0.217333576534901,0.567324146103998,0.570493974929381,0.848493747654458
"1500004A13Rik",60.0051802869612,-0.0898868551804115,0.312692756701412,-0.287460624699547,0.773759647113442,0.929727597846933
"1500009C09Rik",276.615964408603,0.0934032377740514,0.212915931495501,0.438685997416896,0.66088907455784,0.886591306504738
"1500009L16Rik",41.3540437057657,-0.148645309169254,0.367345569332762,-0.404647072344576,0.685736952301466,0.897113821633128
"1500011B03Rik",357.213203025939,0.23004758424164,0.169958128515571,1.35355446809691,0.175878561590814,0.556703322194236
"1500011K16Rik",120.747348666862,-0.199162794223967,0.239528028881541,-0.831480120109299,0.405702454206661,0.762972125787888
"1500012F01Rik",114.555204906721,0.242293553721927,0.23669794768385,1.02364028118043,0.306005211856778,0.687050971814903
"1500012K07Rik",0.741287481122376,-1.00756674977678,2.6330333169279,-0.382663881728761,0.70196899792193,NA
"1500015A07Rik",37.0362405602944,0.172654281612139,0.431301887574911,0.4003095896077,0.68892850568473,0.899041605771185
"1500015L24Rik",1.48200175377479,-1.42097929959278,2.18565769167668,-0.650138082008033,0.515603032270668,NA
"1500015O10Rik",44.3421122428581,-2.77203781511971,1.94679957267168,-1.42389481384338,0.154476923325157,0.529183772079132
"1500017E21Rik",2.46914120909136,0.31618456115564,1.41847689663401,0.222904272819623,0.823610010822099,NA
"1500032L24Rik",248.648486510368,-0.220506875831572,0.198071380753547,-1.1132697464554,0.265592595679292,0.649725823559521
"1600002H07Rik",41.6007721333468,-0.316750457724731,0.385944833467656,-0.820714335981069,0.411809002996086,0.766536222494049
"1600002K03Rik",14.3246581249196,-0.365430162915082,0.641865652841663,-0.569325000172938,0.569135603847359,NA
"1600010M07Rik",1.1091805314301,3.05958253642576,2.23973138475771,1.366048874096,0.171923623681598,NA
"1600012H06Rik",114.321757030396,-0.300573770090671,0.271090688714077,-1.10875726317435,0.26753491145668,0.652359799117039
"1600014C10Rik",181.473014022601,0.0871309706989548,0.210439289710338,0.414043265489478,0.678842421401682,0.893967347504886
"1600020E01Rik",41.7362956513594,-0.509219380713425,0.399726232325436,-1.27392034731122,0.20269164650861,0.587715076383646
"1600023N17Rik",2.96511769819681,-3.00597758966695,1.80952694155148,-1.66119526636593,0.0966742359752746,NA
"1600029O15Rik",9.87434268864413,0.762275555084412,0.726536050995451,1.04919164581027,0.294089922863106,NA
"1700001C02Rik",0.740431223386636,0.474213621117779,2.86739697700368,0.165381223779246,0.868643931427611,NA
"1700001C19Rik",0.740647641371833,-1.00632026401005,2.781266899612,-0.36182081775411,0.717485934356824,NA
"1700001G11Rik",2.46755771793181,1.90185866122696,1.39077489252074,1.36748130229752,0.171474494011031,NA
"1700001G17Rik",1.23544855352034,-2.22888606144446,2.17974183218239,-1.02254589444332,0.30652260258231,NA
"1700001J11Rik",0.74163281118723,-1.74464217615595,2.88541173416962,-0.604642365418963,0.545416650750991,NA
"1700001L05Rik",41.986087329105,-0.346841400506994,0.42545071850759,-0.815232846999662,0.414939039324049,0.768390328626934
"1700001L19Rik",19.7632731327944,-0.969081863872381,0.576105645355009,-1.6821252693596,0.0925445513023483,NA
"1700001O22Rik",19.6360393266381,-0.643736232864641,0.502089239100407,-1.28211517541787,0.199802246252115,NA
"1700001P01Rik",3.33041123545128,2.484634889953,1.34860375404621,1.84237577753908,0.0654202023924984,NA
"1700003E16Rik",69.3890131189468,-0.0129091681046027,0.287189460535696,-0.0449500064540082,0.964147157711763,0.988476046028911
"1700003F12Rik",0.86363105997233,0.575966796404591,2.41461946053786,0.238533154320016,0.811467603897166,NA
"1700003M02Rik",6.29764293872917,-1.59155219424935,1.38521372000464,-1.14895786207201,0.250573356498073,NA
"1700003M07Rik",62.8392569200713,-0.0421655479157306,0.307138606204121,-0.137285079322486,0.890805463742025,0.968059372534978
"1700006F04Rik",2.22324525850392,0.315600678975672,1.48608931500878,0.212369926752221,0.831818445639583,NA
"1700007B14Rik",5.18554053482976,0.13134813951273,0.937638542509537,0.140083980721595,0.888593637317807,NA
"1700007G11Rik",0.987634836990723,0.475275194879691,2.69327885694279,0.176467131747059,0.859926968507494,NA
"1700007K13Rik",3.82776162463699,-0.836531220438882,1.40521584715482,-0.595304431082691,0.551639994529808,NA
"1700007L15Rik",1.35812977675983,0.579885303885497,1.86182744791928,0.311460283031898,0.755450731873802,NA
"1700007P06Rik",0.864168466203234,-0.419836301895368,2.78824444834144,-0.150573706744078,0.880312003854507,NA
"1700008J07Rik",10.8616952877176,0.0317699555510486,0.668576152068135,0.0475188285624206,0.96209972426296,NA
"1700008O03Rik",2.22380904954778,-0.743104944683536,1.43748895202981,-0.516946543230285,0.605193475908222,NA
"1700009P17Rik",3.45830741176037,-1.42109848150316,1.75759722893964,-0.808546155003047,0.418776247303464,NA
"1700010I14Rik",8.63977522315755,1.09300038383503,0.774983976566493,1.41035223551006,0.158435701684752,NA
"1700011E24Rik",1.23523657840991,-0.42065204708576,2.3175317129231,-0.181508647644434,0.855968346051629,NA
"1700011J10Rik",31.1187101699339,-0.129041502585994,0.421002018563298,-0.30651041300552,0.759216052699277,NA
"1700012B15Rik",45.8069482627872,-0.187197070578141,0.358048220699278,-0.522826423246958,0.601095050001451,0.86278260748311
"1700012D01Rik",5.92603033650693,-0.480183588310282,0.858455025577679,-0.559357885973296,0.575917496992014,NA
"1700012D14Rik",4.6917843603579,-0.558800756655353,1.13871735717796,-0.490728233071116,0.623618675072189,NA
"1700013F07Rik",5.06197922882742,-0.50887571371956,0.965045911768601,-0.527307258145846,0.597980234759077,NA
"1700013G23Rik",2.22263441255147,0.163187294638625,1.43247221534519,0.113920041792434,0.909301177941064,NA
"1700016K19Rik",2.8401121934175,-1.42170774807199,1.53770609377446,-0.924564033288221,0.355192729010841,NA
"1700017B05Rik",88.8867968770128,0.343762755115407,0.268584979575145,1.2799031265977,0.200579207898933,0.58493953082964
"1700018L02Rik",0.617695501068011,-0.968057452748361,2.97128226796979,-0.325804607385825,0.744572192589322,NA
"1700019A02Rik",1.11095248401222,-0.421009266975389,2.06895512577529,-0.203488834402644,0.838752971977196,NA
"1700019D03Rik",13.831512142563,-0.368942952053658,0.610198461766558,-0.604627797627591,0.54542633237714,NA
"1700019G17Rik",54.6694719155968,0.656781749571693,0.326639979871083,2.0107206405992,0.0443549725900033,0.301441001312373
"1700019G24Rik",0.741617286513357,-2.44994647965403,2.97019424059214,-0.824843859089029,0.40946024276846,NA
"1700019L03Rik",1.72909064668786,-0.968059963029615,2.35761581635267,-0.410609716950086,0.681358737479216,NA
"1700020D05Rik",14.8175657765097,-0.169397723762088,0.59470566750749,-0.284842961850459,0.775764456201228,NA
"1700020I14Rik",489.368835082829,-0.106904749179857,0.242950614696463,-0.440026666791608,0.659917793483611,0.886189721146186
"1700021F05Rik",67.1617709851938,-0.0841575977981603,0.29515627362802,-0.285128948010173,0.775545352845157,0.930601503226345
"1700021K19Rik",461.478434609711,-0.150507218653009,0.174146241246159,-0.86425763528404,0.387446377169472,0.753399691396073
"1700023E05Rik",0.987353486900145,-0.00736230701016273,2.08269917336527,-0.00353498340245968,0.997179497194702,NA
"1700023F06Rik",1.85169974050192,0.994114323292246,1.70206319875812,0.584064283874762,0.559177063186497,NA
"1700023L04Rik",0.740847872743412,0.579545244350015,2.85924495946731,0.202691707973838,0.839376004729878,NA
"1700024G13Rik",0.864359494700559,0,2.84690211797663,0,1,NA
"1700024P16Rik",27.0549453457721,-1.18263737806231,0.628236646507006,-1.88247117489527,0.0597720700436673,NA
"1700025E21Rik",1.111768932846,-3.18557058910661,2.31522815083908,-1.37592080847501,0.168846152171681,NA
"1700025G04Rik",498.533901162375,0.239406552894339,0.175460671973807,1.36444566295789,0.172427344682953,0.552623559416507
"1700026D08Rik",3.9531082815877,-1.32905924365483,1.22617627720471,-1.08390552676868,0.278406688892299,NA
"1700026L06Rik",0.988267710596759,-1.86448210035169,2.64095485773187,-0.705987872111136,0.480195679566167,NA
"1700028E10Rik",2.96506730884663,-1.88028788792369,1.53134236923738,-1.22786904202232,0.219496132562818,NA
"1700028J19Rik",2.71647423685761,0.316127270593905,1.49681753014027,0.21119960464672,0.83273151924177,NA
"1700028K03Rik",6.04839664736759,0.679031449081756,0.895983114730109,0.757861881455541,0.448533672125268,NA
"1700028P14Rik",3.82442066196832,1.31579655995964,1.2600760450996,1.04421996202272,0.296383633332944,NA
"1700029I15Rik",3.70529101395863,0.216185955185999,1.26574261486999,0.170797721943023,0.864382820380687,NA
"1700029J07Rik",23.2172549448512,-1.04733268425911,0.51715098883375,-2.02519710272816,0.042847129069294,NA
"1700030J22Rik",21.2434509359428,-0.70242743716121,0.573017475276038,-1.22583946819917,0.220259091462483,NA
"1700030K09Rik",52.9632192301674,-0.0970894827918685,0.339663028743369,-0.285840596637982,0.775000213119209,0.930370605145156
"1700034F02Rik",3.45459469905431,0.939954353843414,1.22368692441593,0.768133037208074,0.44240815118936,NA
"1700034H15Rik",3.70292565473902,0.58106771694383,1.33929908642733,0.433859563433188,0.664390425163368,NA
"1700037C18Rik",9.1345545256801,0.164277155579919,0.718547180341131,0.228624034822499,0.819161142190588,NA
"1700037H04Rik",57.9104294575346,-0.324334832539029,0.372057705486137,-0.87173260426161,0.383354269015179,0.749911320200197
"1700039E22Rik",0.493853845694444,-1.00669551472241,3.04847143012275,-0.330229604507684,0.74122647921598,NA
"1700040L02Rik",6.29520041825789,-0.339300060134731,0.978315431467366,-0.34682071775748,0.728726011565374,NA
"1700040N02Rik",1.35709638949743,0.576973316744848,1.87415316808471,0.307858144451707,0.758190275819484,NA
"1700045I19Rik",2.0992258945691,-1.74385279824404,1.67082355589151,-1.04370853049984,0.296620261898054,NA
"1700047M11Rik",23.4588372385003,-0.0588739042500219,0.481078991173898,-0.122378871931949,0.902598970484599,NA
"1700048O20Rik",21.7325608402343,1.11937010586342,0.609692362858464,1.83595887705629,0.0663637388411659,NA
"1700049G17Rik",67.4149548939211,-0.00181251950766167,0.33882679913289,-0.00534939831294393,0.995731818032954,0.998928384324883
"1700052K11Rik",46.7952523537267,-0.525842832874711,0.360588278586336,-1.45829153109537,0.144760203565516,0.513906313993765
"1700052N19Rik",132.446218712958,-0.00146791115273516,0.253609518594188,-0.00578807594002034,0.995381809357019,0.998928384324883
"1700054M17Rik",0.863490828552608,2.06004950304656,2.39123979264907,0.861498503570983,0.388963544986453,NA
"1700061G19Rik",0.741110701292309,0,2.93348095402542,0,1,NA
"1700063D05Rik",3.33395873947806,-0.295504812150524,1.2073049080025,-0.244764027870507,0.806639148402751,NA
"1700063O14Rik",2.59541257002677,-2.1220034559236,1.55398792264356,-1.36552120193687,0.172089293945767,NA
"1700064M15Rik",1.23244525283606,0.580231902386638,2.16132509746546,0.268461187568248,0.788344346473171,NA
"1700066M21Rik",195.84122221493,-0.582588640741983,0.204662887174434,-2.84657686982322,0.00441920583705049,0.0901876997808891
"1700067K01Rik",0.494451833549222,-1.86514058799482,3.35873462231003,-0.555310495686627,0.578682301075108,NA
"1700073E17Rik",0.864295234864153,0.577898391844307,2.21349744300297,0.2610793130442,0.794031344379695,NA
"1700084C01Rik",65.1650917234469,0.395643756644764,0.296151104014982,1.33595232731177,0.181564855845995,0.563107229286035
"1700084E18Rik",0.987229663754063,-1.00502917298568,2.15388389160413,-0.466612511892262,0.640777133653977,NA
"1700086L19Rik",214.416029968045,0.491375884802705,0.254185493723902,1.9331389750213,0.0532190799124758,0.32946413330212
"1700086O06Rik",22.9700283530573,-0.40280904152076,0.504372624440441,-0.798633831421051,0.424502764620029,NA
"1700088E04Rik",12.8397418665324,-0.792842947959806,0.703417436732964,-1.12713007462849,0.259687489453358,NA
"1700092M07Rik",1.73022499854674,-0.421693036258579,2.11475046517693,-0.199405576781986,0.841945498442701,NA
"1700094D03Rik",42.7164020771323,0.476880561857934,0.409285669785967,1.16515333191928,0.243956932208474,0.632117824309236
"1700095B22Rik",11.2346237844385,0.578869115211586,0.66574908066891,0.869500434953615,0.384573470265506,NA
"1700096K18Rik",13.8281327774906,-0.129725600223941,0.59603574146526,-0.217647350987763,0.827703888004956,NA
"1700101I11Rik",5.06022750456355,0.277979528920108,1.0604681316679,0.262129073584609,0.79322193276023,NA
"1700102H20Rik",0.741722601591353,-1.00681123503072,2.63260674946935,-0.382438902138978,0.702135839636804,NA
"1700102P08Rik",6.66486006807552,0.92002650691246,0.84815740069439,1.08473557639093,0.278038786152961,NA
"1700105P06Rik",1.60586625237738,-1.42187429742545,2.08191706356222,-0.682963948137577,0.494629623722757,NA
"1700109H08Rik",21.8576851639257,-0.263669200073696,0.541039014358101,-0.487338607894144,0.626018392010324,NA
"1700110C19Rik",6.42242423196285,-0.71127085940109,0.893661114045513,-0.795906690156002,0.426086272407647,NA
"1700110K17Rik",0.988318537341339,-1.42113185169079,2.34039462257246,-0.607218901455492,0.543705650089799,NA
"1700112E06Rik",1.48059945200172,0.57775627663086,1.83827724967006,0.314292241137488,0.753299090564204,NA
"1700113A16Rik",5.06164664866843,0.0371595322402333,0.97898230514067,0.0379573073436643,0.969721721283275,NA
"1700113H08Rik",0.864765347874731,1.16365538626716,2.68162771208373,0.43393621755309,0.66433475867555,NA
"1700120C14Rik",1.72812029183776,-0.00504255037704086,1.62312860697344,-0.00310668566580404,0.997521227459298,NA
"1700123M08Rik",6.29943579641693,-1.07363710676618,0.947425921314589,-1.1332148325396,0.25712404683263,NA
"1700123O20Rik",70.4912647877227,-0.0699321091542187,0.279669522684731,-0.250052663883052,0.802546622013308,0.939412865491854
"1700123O21Rik",6.41857240889541,-0.353024438616645,0.930538285922647,-0.379376586602898,0.704408234541375,NA
"1700125G02Rik",0.864729539757697,-1.0061238695999,2.70916464554097,-0.37137789733669,0.710356085713785,NA
"1810009A15Rik",61.4813252747542,-0.121847698226503,0.310556932102543,-0.392352208664496,0.694797992770608,0.901034122630615
"1810010H24Rik",18.8781095493805,1.03541183050907,0.500829648577579,2.06739324129427,0.0386971145972448,NA
"1810011H11Rik",3.20885698023264,-0.159076921354404,1.30384336412877,-0.12200615942905,0.902894140197519,NA
"1810011O10Rik",6.41993418899022,-0.0375654067632751,0.846028407422592,-0.0444020631384203,0.964583917125881,NA
"1810012K16Rik",2.09791110995429,1.16244574879795,1.49299045100619,0.778602266353766,0.436214043629152,NA
"1810013D10Rik",106.395638866832,-0.012457485305181,0.277639441963837,-0.0448692924069613,0.964211493292536,0.988476046028911
"1810013L24Rik",399.864496881788,0.29170088338014,0.17467481620301,1.66996530880056,0.0949262274911884,0.432268720871613
"1810014B01Rik",13.7014979904343,0.619812227401126,0.632580395950092,0.979815737840265,0.327177082167128,NA
"1810020O05Rik",2.59302584361892,-0.229496217902886,1.55767592223246,-0.147332455119401,0.882869616513449,NA
"1810021B22Rik",2.71600826645456,-0.558020498463877,1.30334151113811,-0.428146033633656,0.668544803690785,NA
"1810022K09Rik",17.898447713108,0.1051104172627,0.531158018131599,0.197889166076108,0.843131780780306,NA
"1810024B03Rik",1.48121605519291,-0.15688721793484,1.7476711310435,-0.0897693022148652,0.928470542955452,NA
"1810026B05Rik",162.447991054993,0.395347240784352,0.271325733092998,1.45709452722218,0.145090288887392,0.514743657717174
"1810026J23Rik",191.437435376924,0.562991185368196,0.20526336347874,2.74277482268046,0.00609224466262155,0.106422638137947
"1810030O07Rik",141.130265786219,-0.385587483082684,0.219952629914801,-1.75304784140131,0.0795937954331464,0.401047820255553
"1810032O08Rik",17.524859848617,0.613818797948241,0.543114808611677,1.13018240013985,0.258399374252415,NA
"1810034E14Rik",0.987282311832431,-2.00517475827933,2.50331789495477,-0.801006840689548,0.423127685651541,NA
"1810037I17Rik",24.4462675312268,-0.300886600541461,0.432246689426593,-0.696099259755139,0.486366670083725,NA
"1810041L15Rik",469.172740339746,1.18715241714167,0.200279788885009,5.92746988475847,3.07637745005574e-09,5.40980974592303e-06
"1810043G02Rik",133.70391367379,-0.0679316559016555,0.218901178586203,-0.310330242808191,0.756309835176762,0.922680948336624
"1810043H04Rik",27.6596522923343,-0.378701293438791,0.444273838814333,-0.852405116739397,0.393989281219245,NA
"1810044D09Rik",2.34471946290456,0.841823777170274,1.35935336586338,0.619282519402598,0.535730258185876,NA
"1810055G02Rik",67.7788711107321,-0.0572231435314467,0.281572263554174,-0.203227202882634,0.838957451636372,0.948555403041138
"1810058I24Rik",38.7579961632089,0.282787282151477,0.385299262240599,0.733941924796344,0.462984133797706,0.794731231323385
"1810062O18Rik",2.46813230515827,0.580406692854936,1.36342925702373,0.425696228729846,0.670329210440753,NA
"2010001M06Rik",2.0995162007311,0.578989938047981,1.62361546767318,0.356605335176892,0.721387282860773,NA
"2010002M12Rik",4.4458068482094,-1.22764110276613,1.1656549760967,-1.05317707893033,0.29225984149571,NA
"2010003O02Rik",10.9872563021456,-0.573147322789913,0.669447109076358,-0.856150269407676,0.391914666035161,NA
"2010012O05Rik",64.8167979720045,0.0276511417301279,0.287860832284653,0.0960573257246229,0.923475043660256,0.976329366748834
"2010015L04Rik",58.410859695101,-0.334779742973085,0.33358189797731,-1.00359085730682,0.315575863200375,0.695268517984372
"2010107E04Rik",386.36681199361,0.0822644364472006,0.195877330948846,0.419979361821529,0.674500530474294,0.891975225518514
"2010107G12Rik",2.22271445071371,-2.74282965024929,1.9495974699591,-1.40686972183382,0.159466023354148,NA
"2010107G23Rik",85.9320125374432,-0.277254494369823,0.274150647375949,-1.011321683985,0.311862490983854,0.691563922314132
"2010109A12Rik",1.85322352149018,0.578704581247699,2.03281645214257,0.284681177505107,0.775888412388542,NA
"2010111I01Rik",213.834690939679,-0.113026155151221,0.195603107305647,-0.577834149508717,0.563376097106894,0.844326235947286
"2010204K13Rik",43.08546998113,0.639085551812882,0.410012600714941,1.55869734417553,0.119068030675584,0.470881491020353
"2010300C02Rik",3544.56855387138,0.26705467108004,0.18262130048754,1.46234130611867,0.143647704683838,0.512729002746675
"2010308F09Rik",0.987023194384097,0.578561858376819,2.02324199230098,0.285957814526594,0.774910432065697,NA
"2010320M18Rik",18.2693806475288,-0.278273129296018,0.537327889374671,-0.517883279090287,0.604539709006684,NA
"2210013O21Rik",84.2992676585909,0.22011588362338,0.288366508348263,0.763319862920917,0.445272659027907,0.783620211409356
"2210015D19Rik",57.9013990019898,0.078119739344944,0.315942167995055,0.247259616659232,0.804707309817984,0.9394626014351
"2210016F16Rik",61.3602532875365,-0.289306327856518,0.303095372814741,-0.954505920594668,0.339827613815662,0.714247241706983
"2210016L21Rik",371.442517134597,0.0949453770329202,0.197473642796072,0.480800251054106,0.630658471805912,0.874845850121506
"2210018M11Rik",270.683281768472,-0.222849575854662,0.206191302694227,-1.08079037739598,0.27979036980444,0.662922411012318
"2210404J11Rik",29.3832106228742,-0.0776613289015749,0.409178966582764,-0.189797949660412,0.849467462627522,NA
"2210404O09Rik",21.3673026003833,-1.37062590806229,0.53286106444873,-2.57220127254047,0.0101054123433965,NA
"2210408F21Rik",29.1337008410376,0.0349360066786496,0.420734787129277,0.0830356978965826,0.933823154796912,NA
"2210408I21Rik",130.997421072766,-0.0707671713188833,0.221296285461229,-0.319784722872277,0.74913152937929,0.919507534490564
"2210416O15Rik",1.11017332932975,1.31426280630706,1.99802050455463,0.657782441827352,0.510677938377141,NA
"2210417K05Rik",1.35758239398961,0.579825907754072,1.76275004199466,0.328932573502006,0.742206652942074,NA
"2300009A05Rik",33.9512535366091,-0.388293673115138,0.404940796017005,-0.958889983262717,0.33761417144347,NA
"2310001H17Rik",0.864134517262506,2.06104174917566,2.55377233889627,0.80705774660651,0.419633214171282,NA
"2310002F09Rik",27.5332257736545,-0.346718230559575,0.491926446784861,-0.704817219780843,0.480923990935899,NA
"2310003H01Rik",58.1464085793191,-0.0428465905330529,0.31398815554749,-0.136459257382951,0.891458231103689,0.968369792687638
"2310008H04Rik",52.4709927222783,-0.297210556473604,0.338665292150407,-0.877593787619686,0.38016420182508,0.747380224731063
"2310008H09Rik",204.170701070436,0.461232375166039,0.228956955713071,2.0144938323868,0.0439577117617572,0.299798242333551
"2310009A05Rik",35.7896264346544,0.28090169412921,0.393112433521617,0.714558152263996,0.474882110887889,0.799935779859942
"2310009B15Rik",11.3512709688443,0.533280424743976,0.672255314943531,0.793270670963414,0.427620140718804,NA
"2310010J17Rik",13.0872133064632,-0.148449454837773,0.604923885192477,-0.245401873643226,0.806145278403267,NA
"2310010M20Rik",0.988140632406732,-1.86331239820908,2.64109653011238,-0.705507116822343,0.480494704591031,NA
"2310011J03Rik",119.127009711784,0.103355030993661,0.270888580178542,0.38154074610875,0.702802042558942,0.904521145528105
"2310014L17Rik",4.94106019843247,-0.684539620529242,1.10279944589668,-0.62072902110741,0.53477793132311,NA
